Post_ID,Timestamp,Platform,Content_Type,Category,Likes,Comments,Shares,Views,Saves,Follower_Count,Engagement_Rate,Hour_of_Day,Day_of_Week,Hashtag_Count,Content_Length,Sentiment,Influencer_Tier,Has_Media,Is_Verified,Flag_Engagement_Above_Views,Flag_Engagement_Rate_Outlier,Month
POST_00191,2025-09-02 13:22:00,Instagram,Carousel,Fitness,9431,297,69,28373,179,64814,15.12,13,Tuesday,18,1253,Positive,Mid-tier,False,False,False,True,9
POST_02765,2025-09-02 14:20:00,Instagram,Story,Technology,284,73,99,17883,320,305728,0.15,14,Tuesday,5,1319,Negative,Macro,True,False,False,False,9
POST_00055,2025-09-02 14:33:00,Facebook,Video,Gaming,288,309,851,73967,253,55514,2.61,14,Tuesday,19,334,Neutral,Mid-tier,True,False,False,False,9
POST_00313,2025-09-02 22:56:00,Instagram,Carousel,Gaming,5046,225,118,26169,907,77713,6.93,22,Tuesday,10,426,Neutral,Mid-tier,True,False,False,False,9
POST_03593,2025-09-02 23:35:00,Facebook,Story,Entertainment,198,70,11,76262,139,424194,0.07,23,Tuesday,14,1326,Neutral,Macro,True,False,False,False,9
POST_02162,2025-09-03 01:49:00,Facebook,Post,Entertainment,2557,379,771,34543,16,423228,0.88,1,Wednesday,15,108,Positive,Macro,True,False,False,False,9
POST_04835,2025-09-03 06:04:00,Facebook,Live,Sports,2316,194,131,18125,548,275520,0.96,6,Wednesday,21,489,Positive,Macro,True,True,False,False,9
POST_00704,2025-09-03 12:09:00,Instagram,Photo,Gaming,9678,435,64,18254,914,83946,12.12,12,Wednesday,20,416,Positive,Mid-tier,True,False,False,False,9
POST_02295,2025-09-03 14:40:00,Instagram,Carousel,Technology,1994,422,55,22751,132,116542,2.12,14,Wednesday,5,538,Positive,Macro,True,False,False,False,9
POST_01319,2025-09-03 17:10:00,Instagram,Photo,Gaming,3781,188,228,28951,557,223947,1.87,17,Wednesday,4,796,Positive,Macro,True,False,False,False,9
POST_00883,2025-09-03 20:43:00,Instagram,Photo,Travel,4931,344,262,24564,95,374377,1.48,20,Wednesday,22,1178,Negative,Macro,True,False,False,False,9
POST_02831,2025-09-03 23:19:00,Facebook,Post,Travel,6636,291,279,78638,48,231114,3.12,23,Wednesday,28,1035,Positive,Macro,True,False,False,False,9
POST_00381,2025-09-04 01:56:00,Instagram,Photo,Sports,9647,70,6,28240,874,139080,6.99,1,Thursday,15,806,Positive,Macro,True,False,False,False,9
POST_01185,2025-09-04 10:55:00,Instagram,Photo,Fashion,6106,155,134,40762,194,191508,3.34,10,Thursday,6,1800,Negative,Macro,True,False,False,False,9
POST_02167,2025-09-05 16:33:00,Facebook,Post,Fashion,5595,76,100,13260,413,96347,5.99,16,Friday,6,621,Positive,Mid-tier,True,False,False,False,9
POST_00422,2025-09-05 16:47:00,TikTok,Video,Food,20754,1932,1428,47903,2338,392651,6.14,16,Friday,22,24,Positive,Macro,True,True,False,False,9
POST_02097,2025-09-05 18:40:00,Facebook,Story,Technology,4440,306,905,72718,734,299350,1.89,18,Friday,15,1692,Negative,Macro,True,False,False,False,9
POST_04391,2025-09-05 22:11:00,Instagram,Story,Technology,5848,250,246,47387,924,41750,15.2,22,Friday,4,373,Positive,Micro,True,True,False,True,9
POST_04886,2025-09-06 10:21:00,TikTok,Stitch,Travel,35203,1145,1745,210914,1939,343029,11.1,10,Saturday,29,84,Positive,Macro,True,False,False,False,9
POST_02156,2025-09-06 13:05:00,Instagram,Carousel,Sports,3577,263,271,18372,43,38488,10.68,13,Saturday,18,865,Negative,Micro,True,False,False,False,9
POST_03221,2025-09-08 06:37:00,Facebook,Video,Lifestyle,4870,211,54,24412,250,213441,2.41,6,Monday,11,65,Neutral,Macro,True,True,False,False,9
POST_01570,2025-09-08 10:58:00,Facebook,Story,Travel,6526,303,95,37575,421,217937,3.18,10,Monday,14,1949,Positive,Macro,True,False,False,False,9
POST_04318,2025-09-08 18:14:00,Instagram,Photo,Gaming,3536,103,171,19633,627,170796,2.23,18,Monday,24,1463,Positive,Macro,True,False,False,False,9
POST_01081,2025-09-09 01:55:00,TikTok,Stitch,Health,14770,1880,4748,462391,624,490106,4.37,1,Tuesday,28,512,Positive,Macro,True,False,False,False,9
POST_01938,2025-09-09 06:49:00,TikTok,Video,Fashion,27426,1323,1734,268279,2311,166690,18.29,6,Tuesday,18,503,Positive,Macro,True,False,False,True,9
POST_02627,2025-09-09 09:21:00,Instagram,Reel,Lifestyle,7314,51,192,25215,624,441807,1.71,9,Tuesday,8,21,Neutral,Macro,True,False,False,False,9
POST_04742,2025-09-09 10:01:00,Instagram,Photo,Travel,7844,23,36,49699,754,296096,2.67,10,Tuesday,22,1245,Positive,Macro,True,False,False,False,9
POST_03268,2025-09-09 12:31:00,Facebook,Video,Gaming,205,31,681,75845,484,61902,1.48,12,Tuesday,24,158,Positive,Mid-tier,True,False,False,False,9
POST_02118,2025-09-09 17:52:00,Facebook,Post,Food,6226,175,951,76325,386,4849,151.62,17,Tuesday,15,360,Negative,Nano,True,False,False,True,9
POST_03850,2025-09-09 18:11:00,Instagram,Story,Education,721,257,90,2130,281,402937,0.27,18,Tuesday,21,1301,Positive,Macro,True,True,False,False,9
POST_01206,2025-09-09 22:12:00,TikTok,Stitch,Travel,34354,595,3318,140542,1573,373663,10.24,22,Tuesday,16,309,Neutral,Macro,True,False,False,False,9
POST_04427,2025-09-10 07:04:00,Instagram,Carousel,Gaming,8824,259,132,37924,542,164798,5.59,7,Wednesday,28,1060,Neutral,Macro,True,False,False,False,9
POST_00383,2025-09-10 08:01:00,Facebook,Video,Lifestyle,7409,10,163,28715,668,179431,4.23,8,Wednesday,2,91,Positive,Macro,True,False,False,False,9
POST_04618,2025-09-10 17:13:00,TikTok,Duet,Entertainment,38667,891,337,137602,2619,384612,10.37,17,Wednesday,6,172,Positive,Macro,True,False,False,False,9
POST_00802,2025-09-11 04:43:00,Instagram,Photo,Education,2521,319,129,23059,102,65194,4.55,4,Thursday,9,1349,Positive,Mid-tier,True,False,False,False,9
POST_00153,2025-09-11 06:45:00,Instagram,Story,Travel,6391,220,185,12814,175,355907,1.91,6,Thursday,11,1780,Neutral,Macro,True,False,False,False,9
POST_00850,2025-09-11 10:53:00,Facebook,Story,Entertainment,5356,176,700,8725,43,219462,2.84,10,Thursday,18,1285,Neutral,Macro,True,False,False,False,9
POST_03743,2025-09-12 04:48:00,TikTok,Video,Lifestyle,34612,945,2378,374871,1227,8561,200.0,4,Friday,26,54,Negative,Nano,True,True,False,True,9
POST_02180,2025-09-12 06:29:00,Facebook,Video,Fashion,3081,168,600,53516,567,164666,2.34,6,Friday,27,306,Positive,Macro,False,False,False,False,9
POST_01001,2025-09-12 11:26:00,Instagram,Reel,Lifestyle,9355,395,168,11090,78,225651,4.4,11,Friday,2,474,Positive,Macro,True,True,False,False,9
POST_04192,2025-09-12 15:04:00,TikTok,Duet,Business,19448,771,3333,380503,2977,85901,27.42,15,Friday,21,204,Positive,Mid-tier,True,True,False,True,9
POST_02553,2025-09-12 18:39:00,TikTok,Stitch,Fitness,27616,1305,74,473668,2960,473959,6.12,18,Friday,1,593,Positive,Macro,True,False,False,False,9
POST_00485,2025-09-12 23:31:00,Facebook,Video,Entertainment,621,143,478,22334,70,339273,0.37,23,Friday,5,192,Neutral,Macro,True,True,False,False,9
POST_04555,2025-09-13 03:27:00,Facebook,Video,Health,2208,11,728,7577,121,471348,0.63,3,Saturday,24,91,Neutral,Macro,True,False,False,False,9
POST_04441,2025-09-14 03:57:00,TikTok,Stitch,Travel,27559,851,2934,250108,1722,137215,22.84,3,Sunday,3,498,Neutral,Macro,True,False,False,True,9
POST_04631,2025-09-14 06:04:00,Instagram,Reel,Gaming,2361,210,19,42847,772,120218,2.15,6,Sunday,18,79,Negative,Macro,True,False,False,False,9
POST_01655,2025-09-15 15:02:00,Instagram,Reel,Technology,992,108,159,20193,312,307684,0.41,15,Monday,17,159,Positive,Macro,True,False,False,False,9
POST_04768,2025-09-15 20:33:00,Instagram,Photo,Technology,1470,42,174,25180,561,360896,0.47,20,Monday,27,244,Positive,Macro,True,False,False,False,9
POST_00596,2025-09-15 21:53:00,Facebook,Video,Health,1650,282,249,38987,369,356481,0.61,21,Monday,1,471,Neutral,Macro,True,False,False,False,9
POST_03011,2025-09-16 14:11:00,Facebook,Post,Lifestyle,3203,326,297,38772,208,263590,1.45,14,Tuesday,29,1039,Positive,Macro,True,False,False,False,9
POST_01373,2025-09-16 20:10:00,TikTok,Stitch,Gaming,48254,720,1415,209674,1170,5102,200.0,20,Tuesday,29,135,Neutral,Nano,True,False,False,True,9
POST_00358,2025-09-16 23:06:00,Facebook,Post,Technology,4503,177,967,42235,273,143541,3.93,23,Tuesday,12,605,Positive,Macro,True,False,False,False,9
POST_00223,2025-09-17 02:29:00,Instagram,Story,Education,7791,50,88,30806,816,327966,2.42,2,Wednesday,15,1525,Positive,Macro,True,False,False,False,9
POST_01273,2025-09-17 12:37:00,TikTok,Duet,Education,29494,1808,3423,235611,136,378942,9.16,12,Wednesday,29,95,Positive,Macro,True,False,False,False,9
POST_03638,2025-09-17 19:50:00,Instagram,Carousel,Gaming,8283,293,124,16910,471,452514,1.92,19,Wednesday,23,966,Positive,Macro,True,False,False,False,9
POST_03889,2025-09-17 20:27:00,Facebook,Video,Gaming,4502,222,902,70295,704,121845,4.62,20,Wednesday,8,299,Positive,Macro,True,False,False,False,9
POST_00982,2025-09-17 20:57:00,TikTok,Video,Technology,44944,537,2563,295846,211,316137,15.2,20,Wednesday,14,157,Neutral,Macro,True,False,False,True,9
POST_01571,2025-09-18 07:40:00,Facebook,Video,Sports,4827,75,689,77297,305,482095,1.16,7,Thursday,18,216,Neutral,Macro,True,True,False,False,9
POST_00926,2025-09-18 15:55:00,Instagram,Carousel,Gaming,7568,447,156,20739,515,223277,3.66,15,Thursday,22,397,Neutral,Macro,False,False,False,False,9
POST_02552,2025-09-18 19:17:00,Instagram,Carousel,Fashion,6764,189,45,36519,85,195062,3.59,19,Thursday,26,923,Neutral,Macro,True,False,False,False,9
POST_00146,2025-09-18 20:33:00,Instagram,Story,Gaming,2230,429,297,38421,901,376525,0.79,20,Thursday,5,1961,Positive,Macro,True,False,False,False,9
POST_01232,2025-09-19 01:36:00,Instagram,Carousel,Lifestyle,1284,453,162,18478,123,394668,0.48,1,Friday,20,1177,Positive,Macro,True,False,False,False,9
POST_03227,2025-09-19 07:32:00,Instagram,Carousel,Gaming,2705,198,297,33419,955,447467,0.72,7,Friday,10,396,Positive,Macro,True,False,False,False,9
POST_00904,2025-09-19 10:10:00,Facebook,Video,Lifestyle,1130,80,617,16597,439,357542,0.51,10,Friday,6,37,Positive,Macro,True,False,False,False,9
POST_02723,2025-09-19 10:34:00,TikTok,Duet,Business,2367,172,990,46607,2666,140664,2.51,10,Friday,1,113,Neutral,Macro,True,False,False,False,9
POST_02267,2025-09-19 18:25:00,Facebook,Live,Food,7816,107,75,70350,91,429967,1.86,18,Friday,0,271,Positive,Macro,True,False,False,False,9
POST_01549,2025-09-20 06:51:00,Instagram,Carousel,Fitness,3563,40,3,11634,370,197013,1.83,6,Saturday,9,971,Neutral,Macro,True,False,False,False,9
POST_02263,2025-09-20 09:29:00,TikTok,Stitch,Sports,19675,1761,3227,183803,2670,81981,30.08,9,Saturday,29,477,Neutral,Mid-tier,True,False,False,True,9
POST_01563,2025-09-20 11:14:00,TikTok,Duet,Technology,47953,1197,4568,271336,2406,469086,11.45,11,Saturday,15,24,Positive,Macro,True,False,False,False,9
POST_01596,2025-09-20 15:45:00,Facebook,Video,Travel,109,53,462,13701,183,231474,0.27,15,Saturday,6,424,Negative,Macro,True,False,False,False,9
POST_01515,2025-09-20 19:39:00,Instagram,Story,Lifestyle,2404,204,227,47788,973,411732,0.69,19,Saturday,26,1512,Neutral,Macro,True,False,False,False,9
POST_02057,2025-09-20 21:10:00,Facebook,Post,Business,256,275,942,10914,93,225416,0.65,21,Saturday,28,1452,Positive,Macro,True,True,False,False,9
POST_03325,2025-09-21 09:23:00,TikTok,Duet,Food,5556,1375,3381,25563,1190,404580,2.55,9,Sunday,18,200,Positive,Macro,False,True,False,False,9
POST_02114,2025-09-21 19:02:00,TikTok,Video,Sports,33408,1449,2442,292010,2140,486796,7.66,19,Sunday,23,266,Neutral,Macro,True,False,False,False,9
POST_01406,2025-09-22 04:17:00,Facebook,Story,Gaming,6562,27,828,43416,609,297538,2.49,4,Monday,10,1139,Neutral,Macro,True,False,False,False,9
POST_04663,2025-09-22 10:07:00,Facebook,Live,Gaming,3038,330,250,53614,633,409891,0.88,10,Monday,22,420,Positive,Macro,True,False,False,False,9
POST_00302,2025-09-22 17:49:00,Facebook,Story,Business,5097,38,421,58292,34,399769,1.39,17,Monday,14,1867,Positive,Macro,True,True,False,False,9
POST_04541,2025-09-23 06:05:00,Instagram,Carousel,Gaming,5360,51,252,30189,784,169530,3.34,6,Tuesday,14,582,Positive,Macro,True,False,False,False,9
POST_02015,2025-09-23 08:12:00,Facebook,Story,Technology,2905,62,481,28035,8,181940,1.9,8,Tuesday,6,472,Positive,Macro,True,False,False,False,9
POST_02732,2025-09-23 11:19:00,Facebook,Story,Technology,716,211,720,32542,526,351275,0.47,11,Tuesday,7,630,Negative,Macro,False,False,False,False,9
POST_02996,2025-09-23 14:02:00,TikTok,Stitch,Education,25359,1686,663,185702,2810,415273,6.67,14,Tuesday,22,220,Positive,Macro,True,False,False,False,9
POST_02488,2025-09-23 14:39:00,TikTok,Video,Gaming,31312,979,122,219075,1159,19464,166.53,14,Tuesday,15,302,Positive,Micro,False,False,False,True,9
POST_01121,2025-09-23 15:42:00,TikTok,Stitch,Travel,40482,1570,3735,468026,444,126751,36.12,15,Tuesday,7,502,Negative,Macro,True,False,False,True,9
POST_02567,2025-09-23 15:44:00,Instagram,Photo,Fitness,7713,464,285,13646,415,175308,4.83,15,Tuesday,15,1351,Neutral,Macro,True,False,False,False,9
POST_03300,2025-09-23 21:22:00,TikTok,Duet,Sports,42224,1981,3547,169139,2436,415378,11.5,21,Tuesday,25,110,Neutral,Macro,True,False,False,False,9
POST_00452,2025-09-24 02:15:00,Facebook,Video,Fitness,1810,381,872,42992,435,43513,7.04,2,Wednesday,8,378,Neutral,Micro,True,True,False,False,9
POST_02284,2025-09-24 04:05:00,Instagram,Story,Technology,4295,18,30,23491,249,26262,16.54,4,Wednesday,2,545,Positive,Micro,True,False,False,True,9
POST_03438,2025-09-24 13:38:00,Facebook,Post,Gaming,6746,394,874,45355,554,88691,9.04,13,Wednesday,3,1515,Neutral,Mid-tier,True,False,False,False,9
POST_00635,2025-09-24 14:53:00,Instagram,Reel,Education,6387,161,155,26214,405,154094,4.35,14,Wednesday,3,573,Positive,Macro,True,False,False,False,9
POST_01994,2025-09-25 02:48:00,Instagram,Reel,Education,3905,54,157,14135,357,240175,1.71,2,Thursday,4,494,Neutral,Macro,True,False,False,False,9
POST_01171,2025-09-25 09:51:00,Facebook,Post,Gaming,3257,396,305,65120,74,151691,2.61,9,Thursday,21,1801,Neutral,Macro,True,False,False,False,9
POST_03677,2025-09-25 20:28:00,Instagram,Carousel,Sports,9146,440,59,27865,117,275818,3.5,20,Thursday,3,729,Positive,Macro,True,False,False,False,9
POST_00919,2025-09-26 12:09:00,TikTok,Stitch,Gaming,37246,1137,4476,295449,1108,401185,10.68,12,Friday,16,66,Positive,Macro,True,False,False,False,9
POST_01869,2025-09-26 19:30:00,Instagram,Carousel,Entertainment,9377,365,91,29400,159,33337,29.5,19,Friday,16,877,Positive,Micro,True,False,False,True,9
POST_03075,2025-09-27 11:51:00,Facebook,Live,Entertainment,4131,286,199,79148,70,426899,1.08,11,Saturday,5,74,Neutral,Macro,True,False,False,False,9
POST_01202,2025-09-27 12:51:00,Instagram,Reel,Education,2482,375,233,26034,834,356514,0.87,12,Saturday,13,362,Positive,Macro,True,True,False,False,9
POST_03898,2025-09-27 19:06:00,TikTok,Duet,Fitness,1245,1286,1495,131803,2971,406336,0.99,19,Saturday,26,459,Positive,Macro,True,False,False,False,9
POST_03278,2025-09-28 19:06:00,Facebook,Video,Education,7433,44,164,35282,132,8486,90.04,19,Sunday,18,375,Negative,Nano,True,False,False,True,9
POST_02612,2025-09-29 08:00:00,Instagram,Story,Health,1339,56,144,42103,867,446702,0.34,8,Monday,29,676,Positive,Macro,True,False,False,False,9
POST_00744,2025-09-29 14:04:00,Facebook,Live,Gaming,925,141,568,55600,684,438995,0.37,14,Monday,0,350,Negative,Macro,True,False,False,False,9
POST_03514,2025-09-29 14:20:00,TikTok,Duet,Sports,10761,1849,2533,211930,2664,256401,5.91,14,Monday,25,341,Positive,Macro,True,False,False,False,9
POST_02717,2025-09-29 17:32:00,Facebook,Post,Fitness,4790,346,334,37601,359,322736,1.69,17,Monday,10,931,Neutral,Macro,True,True,False,False,9
POST_03603,2025-09-29 20:22:00,Instagram,Carousel,Fashion,2056,98,101,37136,470,172862,1.3,20,Monday,13,1771,Neutral,Macro,True,False,False,False,9
POST_00893,2025-09-30 21:39:00,TikTok,Video,Lifestyle,4644,752,2368,437834,356,204739,3.79,21,Tuesday,16,282,Positive,Macro,True,False,False,False,9
POST_03342,2025-10-01 16:29:00,Facebook,Story,Travel,4996,249,179,55955,499,96967,5.59,16,Wednesday,11,1857,Positive,Mid-tier,True,True,False,False,10
POST_03305,2025-10-02 10:24:00,Instagram,Photo,Food,3416,337,92,41574,168,207954,1.85,10,Thursday,28,424,Neutral,Macro,True,True,False,False,10
POST_02043,2025-10-03 02:46:00,Facebook,Live,Health,254,387,647,50762,616,405935,0.32,2,Friday,8,76,Positive,Macro,True,False,False,False,10
POST_04122,2025-10-03 06:39:00,Facebook,Post,Gaming,4406,259,98,78338,369,95108,5.01,6,Friday,15,388,Positive,Mid-tier,True,False,False,False,10
POST_03877,2025-10-03 10:53:00,Instagram,Reel,Business,7680,456,40,45649,531,413113,1.98,10,Friday,29,552,Negative,Macro,True,False,False,False,10
POST_03580,2025-10-03 17:12:00,Facebook,Live,Fashion,7192,280,861,65786,574,131557,6.33,17,Friday,22,484,Positive,Macro,False,False,False,False,10
POST_02988,2025-10-03 21:13:00,Facebook,Post,Entertainment,6258,274,594,77391,774,357465,1.99,21,Friday,25,1749,Positive,Macro,True,False,False,False,10
POST_00450,2025-10-03 22:56:00,Instagram,Photo,Technology,2387,317,118,24046,641,349260,0.81,22,Friday,12,1901,Positive,Macro,True,False,False,False,10
POST_01761,2025-10-03 23:15:00,Facebook,Post,Sports,5916,280,137,46605,534,125104,5.06,23,Friday,25,77,Neutral,Macro,True,False,False,False,10
POST_00052,2025-10-04 05:50:00,TikTok,Stitch,Sports,2519,1606,3515,415356,2574,121757,6.27,5,Saturday,10,329,Positive,Macro,False,False,False,False,10
POST_02982,2025-10-04 09:22:00,Instagram,Story,Education,6383,254,80,35911,181,389806,1.72,9,Saturday,22,1763,Neutral,Macro,True,False,False,False,10
POST_02674,2025-10-04 14:57:00,Instagram,Carousel,Lifestyle,4779,139,141,24913,674,309628,1.63,14,Saturday,24,937,Positive,Macro,True,False,False,False,10
POST_03693,2025-10-04 16:22:00,TikTok,Stitch,Education,12835,195,1672,192577,1347,215787,6.81,16,Saturday,19,81,Positive,Macro,True,False,False,False,10
POST_00492,2025-10-04 20:02:00,Facebook,Post,Fitness,3069,58,795,73776,471,454307,0.86,20,Saturday,13,1914,Neutral,Macro,True,False,False,False,10
POST_02622,2025-10-05 17:52:00,TikTok,Video,Travel,17665,683,2085,388703,2658,353510,5.78,17,Sunday,22,434,Negative,Macro,True,False,False,False,10
POST_04621,2025-10-06 12:09:00,TikTok,Stitch,Fashion,16685,102,1692,112552,468,404113,4.57,12,Monday,11,226,Neutral,Macro,True,False,False,False,10
POST_02833,2025-10-06 15:37:00,Instagram,Story,Travel,8007,431,161,41856,943,284546,3.02,15,Monday,13,306,Positive,Macro,False,True,False,False,10
POST_02093,2025-10-06 16:02:00,Instagram,Reel,Sports,9342,340,46,20997,876,229792,4.23,16,Monday,25,184,Neutral,Macro,True,False,False,False,10
POST_02645,2025-10-06 16:05:00,Instagram,Story,Fitness,3763,473,28,43160,464,6139,69.46,16,Monday,21,1280,Positive,Nano,True,True,False,True,10
POST_04420,2025-10-06 23:17:00,Instagram,Carousel,Education,134,480,217,15873,46,239673,0.35,23,Monday,10,1331,Positive,Macro,True,False,False,False,10
POST_03641,2025-10-07 03:55:00,Instagram,Story,Sports,2948,448,84,18442,532,64647,5.38,3,Tuesday,12,905,Positive,Mid-tier,True,False,False,False,10
POST_01116,2025-10-07 07:04:00,Facebook,Video,Travel,4193,248,393,6569,315,218663,2.21,7,Tuesday,4,170,Neutral,Macro,True,False,False,False,10
POST_02245,2025-10-07 16:34:00,TikTok,Duet,Health,4954,1549,1919,265956,2994,201941,4.17,16,Tuesday,24,113,Positive,Macro,True,False,False,False,10
POST_04908,2025-10-08 11:11:00,Instagram,Story,Sports,4354,205,138,15400,865,459194,1.02,11,Wednesday,14,1008,Neutral,Macro,True,True,False,False,10
POST_04487,2025-10-08 18:25:00,Instagram,Story,Travel,7595,229,183,10012,825,77195,10.37,18,Wednesday,8,565,Negative,Mid-tier,True,False,False,False,10
POST_03941,2025-10-08 18:58:00,TikTok,Stitch,Lifestyle,48497,1368,3676,447675,1500,135570,39.49,18,Wednesday,5,518,Neutral,Macro,False,False,False,True,10
POST_04959,2025-10-09 02:28:00,Instagram,Reel,Education,6015,110,285,29195,528,228397,2.81,2,Thursday,16,525,Positive,Macro,True,True,False,False,10
POST_01330,2025-10-09 08:40:00,Facebook,Story,Gaming,6924,310,550,68775,644,41689,18.67,8,Thursday,25,1643,Positive,Micro,True,True,False,True,10
POST_02459,2025-10-09 12:03:00,Facebook,Story,Health,1948,67,646,67024,797,46142,5.77,12,Thursday,20,1840,Positive,Micro,True,False,False,False,10
POST_04606,2025-10-09 19:23:00,TikTok,Duet,Health,23279,860,4667,254750,2171,136912,21.04,19,Thursday,27,333,Neutral,Macro,True,False,False,True,10
POST_00603,2025-10-10 00:05:00,Instagram,Photo,Fashion,4587,137,156,17935,803,61539,7.93,0,Friday,9,876,Negative,Mid-tier,True,False,False,False,10
POST_01874,2025-10-10 09:35:00,TikTok,Duet,Entertainment,36683,633,597,347709,472,6134,200.0,9,Friday,14,242,Positive,Nano,True,False,False,True,10
POST_04870,2025-10-10 14:32:00,TikTok,Duet,Fashion,40710,35,4567,138225,289,138875,32.63,14,Friday,22,574,Neutral,Macro,True,False,False,True,10
POST_01884,2025-10-10 21:37:00,TikTok,Video,Gaming,48325,594,1768,330764,2254,463965,10.92,21,Friday,11,264,Neutral,Macro,True,False,False,False,10
POST_04421,2025-10-10 22:41:00,Instagram,Story,Technology,7244,156,65,45625,163,243363,3.07,22,Friday,20,474,Neutral,Macro,True,True,False,False,10
POST_00456,2025-10-10 22:55:00,Facebook,Video,Technology,1595,86,170,4896,768,160466,1.15,22,Friday,27,47,Negative,Macro,False,True,False,False,10
POST_01175,2025-10-11 04:47:00,Facebook,Post,Fitness,5309,72,629,59700,142,382768,1.57,4,Saturday,5,906,Neutral,Macro,False,True,False,False,10
POST_03327,2025-10-12 02:53:00,TikTok,Video,Education,29672,1135,676,171343,708,15724,200.0,2,Sunday,23,593,Neutral,Micro,True,True,False,True,10
POST_01683,2025-10-12 03:43:00,Facebook,Story,Lifestyle,7309,17,416,38289,259,333739,2.32,3,Sunday,10,968,Negative,Macro,True,True,False,False,10
POST_02774,2025-10-13 00:48:00,Facebook,Story,Technology,834,54,756,10405,364,365250,0.45,0,Monday,6,66,Positive,Macro,True,False,False,False,10
POST_02154,2025-10-13 00:51:00,TikTok,Stitch,Travel,43738,160,354,249987,1992,238338,18.57,0,Monday,22,181,Negative,Macro,True,False,False,True,10
POST_04685,2025-10-13 10:08:00,TikTok,Stitch,Technology,9121,1020,869,108638,2830,285505,3.86,10,Monday,20,500,Positive,Macro,True,True,False,False,10
POST_03181,2025-10-13 11:03:00,Instagram,Carousel,Sports,4327,455,98,13350,323,253256,1.93,11,Monday,28,485,Negative,Macro,True,False,False,False,10
POST_04892,2025-10-13 12:46:00,Instagram,Story,Gaming,7989,174,99,11932,969,368485,2.24,12,Monday,20,221,Neutral,Macro,False,False,False,False,10
POST_03164,2025-10-13 15:07:00,Facebook,Post,Lifestyle,7804,66,250,51564,484,79968,10.15,15,Monday,15,1398,Positive,Mid-tier,False,False,False,False,10
POST_02296,2025-10-13 18:27:00,Instagram,Photo,Entertainment,7783,220,198,11290,975,49353,16.62,18,Monday,2,106,Neutral,Micro,True,True,False,True,10
POST_01141,2025-10-14 00:44:00,TikTok,Video,Food,10406,551,2163,435294,2291,490448,2.68,0,Tuesday,21,476,Positive,Macro,True,True,False,False,10
POST_02853,2025-10-14 05:13:00,Instagram,Photo,Lifestyle,619,336,58,16586,840,351814,0.29,5,Tuesday,21,926,Negative,Macro,True,False,False,False,10
POST_02662,2025-10-14 06:00:00,TikTok,Stitch,Travel,10896,720,4084,449194,1314,23603,66.52,6,Tuesday,3,493,Positive,Micro,False,False,False,True,10
POST_01863,2025-10-14 09:56:00,Instagram,Carousel,Travel,101,116,296,20535,198,463255,0.11,9,Tuesday,1,758,Positive,Macro,True,False,False,False,10
POST_01613,2025-10-15 09:05:00,Facebook,Video,Health,664,334,255,20066,137,231604,0.54,9,Wednesday,25,308,Neutral,Macro,True,True,False,False,10
POST_03845,2025-10-15 12:07:00,Instagram,Photo,Gaming,8337,25,261,15420,257,252893,3.41,12,Wednesday,14,169,Positive,Macro,True,False,False,False,10
POST_02382,2025-10-15 16:24:00,TikTok,Video,Lifestyle,27535,102,1467,181246,2082,363945,8.0,16,Wednesday,28,228,Negative,Macro,True,False,False,False,10
POST_03348,2025-10-15 17:51:00,Instagram,Story,Entertainment,5422,362,59,45474,408,495015,1.18,17,Wednesday,22,297,Negative,Macro,True,False,False,False,10
POST_04915,2025-10-15 18:55:00,Instagram,Photo,Lifestyle,2852,161,266,47860,985,480596,0.68,18,Wednesday,12,1837,Positive,Macro,True,False,False,False,10
POST_01393,2025-10-15 19:04:00,Instagram,Story,Entertainment,2441,120,137,25352,998,342137,0.79,19,Wednesday,6,1572,Positive,Macro,True,False,False,False,10
POST_01120,2025-10-15 21:59:00,Instagram,Photo,Travel,9595,53,115,40885,616,162139,6.02,21,Wednesday,12,1569,Neutral,Macro,True,False,False,False,10
POST_00856,2025-10-16 00:31:00,Instagram,Story,Entertainment,5687,487,208,11408,588,442405,1.44,0,Thursday,12,1214,Negative,Macro,True,False,False,False,10
POST_00475,2025-10-16 13:44:00,Facebook,Video,Gaming,5196,81,426,24237,137,443127,1.29,13,Thursday,26,30,Neutral,Macro,True,False,False,False,10
POST_00066,2025-10-16 16:38:00,Facebook,Live,Sports,6777,319,402,36161,83,135428,5.54,16,Thursday,2,339,Positive,Macro,True,False,False,False,10
POST_00537,2025-10-16 19:01:00,TikTok,Video,Technology,31440,647,1795,147645,979,379474,8.93,19,Thursday,8,89,Positive,Macro,True,False,False,False,10
POST_03399,2025-10-16 22:23:00,Instagram,Story,Health,7653,210,234,21033,589,110516,7.33,22,Thursday,22,1574,Positive,Macro,True,False,False,False,10
POST_01577,2025-10-16 23:56:00,Instagram,Carousel,Lifestyle,5049,247,36,25912,903,163204,3.27,23,Thursday,29,1506,Negative,Macro,True,False,False,False,10
POST_02911,2025-10-17 00:59:00,Instagram,Carousel,Education,8210,64,250,48593,178,289175,2.95,0,Friday,25,62,Positive,Macro,False,False,False,False,10
POST_04814,2025-10-17 06:20:00,Facebook,Video,Business,4781,44,740,76115,428,101137,5.5,6,Friday,6,504,Positive,Macro,True,False,False,False,10
